Student ID (last 4 digits), Date, Sign-In Time, Sign-Out Time, Hours Logged
0246,2019-01-26,13:33:15.923608,19:17:42.788474,5.7408
4314,2019-01-26,14:24:14.451301,18:53:23.771670,4.4859
0644,2019-01-26,14:34:18.144445,17:18:42.766677,2.7402
6099,2019-01-26,14:36:57.796057,19:17:10.724388,4.6703
4782,2019-01-26,14:41:48.843477,,0
0115,2019-01-26,15:10:00.279857,18:56:06.383144,3.7684
1926,2019-01-26,15:29:07.887735,17:38:02.980439,2.1486
2352,2019-01-26,19:03:20.632076,,0
1281,2019-01-26,19:13:58.460751,,0
3276,2019-01-26,19:19:22.418136,19:19:23.932227,0.0004
6969,2019-01-27,09:04:41.504714,10:24:27.949492,1.3296
2169,2019-01-27,09:06:37.646427,18:55:58.856691,9.8226
3276,2019-01-27,09:08:13.228594,19:35:15.063397,10.4505
2047,2019-01-27,09:21:36.798819,10:36:35.982020,1.2498
2395,2019-01-27,09:25:41.116095,14:35:31.381922,5.164
1246,2019-01-27,09:26:27.703997,14:33:18.423719,5.1141
0115,2019-01-27,09:50:47.543439,18:59:59.288203,9.1533
5086,2019-01-27,09:52:33.265273,14:42:45.457006,4.8367
2003,2019-01-27,09:55:04.747026,,0
1312,2019-01-27,09:55:37.200937,16:19:19.811838,6.3952
7409,2019-01-27,10:01:09.654331,17:08:38.785010,7.1248
6163,2019-01-27,10:06:17.194138,16:58:57.942348,6.878
2220,2019-01-27,10:07:39.349644,17:03:03.683594,6.9234
1641,2019-01-27,10:10:54.363258,13:31:28.748036,3.3429
4201,2019-01-27,10:12:10.511124,17:30:43.788565,7.3092
9645,2019-01-27,10:19:17.940154,14:32:53.971747,4.2267
6969,2019-01-27,10:24:32.037477,19:34:48.901399,9.1714
1283,2019-01-27,10:24:48.087424,,0
1281,2019-01-27,10:24:52.163449,19:28:45.524251,9.0648
5051,2019-01-27,10:33:09.134420,13:35:39.013543,3.0416
0873,2019-01-27,10:51:45.494356,17:10:57.662435,6.32
0644,2019-01-27,10:52:36.258204,17:50:49.406859,6.9703
9949,2019-01-27,11:03:47.089391,17:08:18.701052,6.0754
1018,2019-01-27,11:14:48.589726,18:46:06.165722,7.5215
1926,2019-01-27,12:41:00.294146,17:08:01.733174,4.4504
4314,2019-01-27,12:57:35.167922,14:43:25.999105,1.7641
2009,2019-01-27,14:05:57.324243,17:47:12.125927,3.6874
3439,2019-01-27,14:25:27.890157,17:30:49.768539,3.0894
5086,2019-01-27,15:08:10.141300,15:53:48.664870,0.7607
4314,2019-01-27,15:08:14.567619,19:35:38.413239,4.4566
6099,2019-01-27,16:39:50.873515,19:28:29.736154,2.8108
1312,2019-01-27,17:55:48.943511,19:35:42.883256,1.665
0246,2019-01-27,19:19:48.487340,19:19:49.627345,0.0003
9528,2019-01-28,08:35:03.420434,17:08:24.607199,8.5559
9914,2019-01-28,08:55:45.552293,,0
1312,2019-01-28,09:03:35.819091,19:41:37.346689,10.6338
3276,2019-01-28,09:12:03.569946,19:41:47.420607,10.4955
6969,2019-01-28,09:12:11.617896,17:51:04.062873,8.6479
2169,2019-01-28,09:20:40.622689,19:41:52.522628,10.3533
6163,2019-01-28,09:25:59.249952,13:57:07.320429,4.5189
0246,2019-01-28,09:26:17.883843,13:54:15.012370,4.4659
1281,2019-01-28,09:36:17.956484,17:52:51.263969,8.2759
6099,2019-01-28,09:38:22.356196,16:56:14.220429,7.2977
1246,2019-01-28,09:46:20.625027,15:04:44.507750,5.3066
4201,2019-01-28,09:49:10.919245,19:41:54.164746,9.8787
2220,2019-01-28,10:18:09.309475,15:59:08.253263,5.683
0115,2019-01-28,10:20:33.993542,17:21:55.567086,7.0227
2222,2019-01-28,10:20:54.343685,,0
0873,2019-01-28,10:26:36.045962,17:04:35.863678,6.6333
0644,2019-01-28,10:40:58.545608,17:17:40.323574,6.6116
5917,2019-01-28,10:45:24.753050,12:30:29.818790,1.7514
7409,2019-01-28,10:48:49.708652,,0
5051,2019-01-28,11:15:50.759062,16:01:13.000950,4.7562
9949,2019-01-28,11:22:45.311823,17:07:17.119418,5.7422
1926,2019-01-28,11:41:14.762342,14:17:26.657510,2.6033
7938,2019-01-28,12:17:37.992764,14:37:44.281277,2.3351
6232,2019-01-28,13:32:17.103356,16:34:49.716887,3.0424
0898,2019-01-28,13:48:58.854112,18:48:36.842669,4.9939
0246,2019-01-28,13:54:16.377108,15:51:15.958374,1.9499
1926,2019-01-28,14:17:29.747471,17:38:48.702444,3.3553
6969,2019-01-28,17:51:09.293874,19:41:15.324798,1.835
9528,2019-01-29,08:37:58.625867,15:11:10.607701,6.5533
1312,2019-01-29,08:46:30.207730,16:33:07.374059,7.777
2169,2019-01-29,08:50:46.385565,16:33:05.441940,7.7053
3276,2019-01-29,09:21:50.914669,16:32:48.821753,7.1828
6969,2019-01-29,09:21:56.792670,16:32:52.707820,7.1822
2395,2019-01-29,09:42:51.741651,14:50:37.199723,5.1293
1641,2019-01-29,09:58:09.934604,14:03:59.120742,4.097
0115,2019-01-29,10:00:18.508249,14:14:11.145008,4.2313
2220,2019-01-29,10:03:45.914064,16:31:20.979898,6.4597
0246,2019-01-29,10:09:47.034904,15:09:30.597875,4.9954
6232,2019-01-29,10:12:45.132546,15:15:24.585306,5.0443
0898,2019-01-29,10:18:31.401804,16:29:14.868124,6.1787
6099,2019-01-29,10:24:42.217905,12:04:17.458815,1.6598
4201,2019-01-29,10:29:25.095947,16:33:08.185784,6.062
1246,2019-01-29,10:33:01.495644,15:52:31.504585,5.325
0644,2019-01-29,10:35:28.521552,16:26:46.056376,5.8549
5051,2019-01-29,10:39:24.367244,15:07:24.704407,4.4668
9949,2019-01-29,10:43:18.614979,16:11:52.470023,5.4761
5086,2019-01-29,10:57:08.940271,14:32:47.615084,3.5941
1018,2019-01-29,10:59:18.818678,14:48:17.310046,3.8162
0873,2019-01-29,11:04:35.359820,16:29:34.078131,5.4163
7409,2019-01-29,11:30:08.222234,16:27:30.042274,4.9561
1926,2019-01-29,12:04:43.364671,15:34:32.397760,3.497
5897,2019-01-29,12:23:36.790686,16:01:58.135355,3.6393
6099,2019-01-29,12:31:18.355684,16:27:10.350329,3.9311
5237,2019-01-29,13:01:38.113919,15:25:24.574331,2.3962
0873,2019-01-29,16:29:41.466047,16:31:06.077903,0.0235
3972,2019-01-29,21:52:13.947066,,0
3863,2019-01-30,10:39:07.924409,,0
3524,2019-01-30,15:01:07.927941,18:02:34.546527,3.0241
1018,2019-01-30,15:01:54.234622,15:56:55.892396,0.9171
6163,2019-01-30,15:01:58.021113,16:33:08.083400,1.5195
2169,2019-01-30,15:02:21.462881,19:42:36.173818,4.6708
7001,2019-01-30,15:02:28.598946,15:45:09.864202,0.7115
1312,2019-01-30,15:02:37.019482,18:32:42.873871,3.5016
0644,2019-01-30,15:02:39.461101,18:19:53.577331,3.2873
1926,2019-01-30,15:02:42.205155,17:48:37.754181,2.7654
0873,2019-01-30,15:02:43.735186,16:34:56.667253,1.5369
0246,2019-01-30,15:02:48.229709,15:44:14.490328,0.6906
9528,2019-01-30,15:02:49.627545,18:47:36.282443,3.7463
1823,2019-01-30,15:02:51.385287,18:17:12.589528,3.2392
2047,2019-01-30,15:02:52.583408,15:39:05.004742,0.6035
1635,2019-01-30,15:02:55.915502,16:13:49.511084,1.1816
2220,2019-01-30,15:02:57.137627,17:08:53.542193,2.099
0420,2019-01-30,15:03:06.363576,17:10:10.233588,2.1177
1641,2019-01-30,15:03:23.861974,17:02:55.323450,1.9921
5086,2019-01-30,15:03:29.860253,16:04:27.245352,1.0159
2222,2019-01-30,15:03:51.006638,17:35:23.761033,2.5258
3276,2019-01-30,15:03:55.778377,19:43:36.901639,4.6614
6969,2019-01-30,15:04:01.115066,,0
3624,2019-01-30,15:04:03.590412,18:15:26.237284,3.1896
9645,2019-01-30,15:04:12.094377,16:21:17.414299,1.2848
1889,2019-01-30,15:04:14.916380,16:57:29.657747,1.8874
7624,2019-01-30,15:04:18.002754,16:14:26.377050,1.169
1136,2019-01-30,15:04:20.596652,16:38:12.651030,1.5645
4201,2019-01-30,15:04:25.784516,18:49:34.686465,3.7525
0115,2019-01-30,15:04:27.564755,16:45:48.716518,1.6892
6287,2019-01-30,15:04:29.498819,18:03:12.866374,2.9787
3439,2019-01-30,15:04:35.522775,16:08:53.798043,1.0717
2506,2019-01-30,15:04:37.414700,16:34:10.311577,1.4925
4148,2019-01-30,15:04:39.816734,17:01:07.001521,1.9409
8518,2019-01-30,15:04:42.026851,16:57:32.219880,1.8806
7780,2019-01-30,15:04:45.524763,17:03:16.089435,1.9752
6502,2019-01-30,15:04:55.145023,18:10:38.031396,3.0952
7453,2019-01-30,15:04:57.359058,17:03:12.271717,1.9708
0809,2019-01-30,15:04:58.939053,16:07:17.356354,1.0384
0641,2019-01-30,15:05:03.041106,18:02:59.276446,2.9656
9949,2019-01-30,15:05:04.961163,16:43:46.638864,1.6449
3646,2019-01-30,15:05:08.857219,15:19:39.586664,0.2419
2395,2019-01-30,15:05:19.935205,18:32:02.443966,3.4451
0898,2019-01-30,15:05:36.069376,17:37:14.018721,2.5272
2009,2019-01-30,15:05:50.209649,16:58:35.513712,1.8793
1281,2019-01-30,15:05:53.191678,17:06:22.833496,2.0082
3255,2019-01-30,15:05:57.487666,16:30:10.387593,1.4036
2097,2019-01-30,15:06:05.644113,17:49:21.834274,2.7212
0251,2019-01-30,15:06:53.178481,17:02:42.335458,1.9303
1105,2019-01-30,15:06:58.158668,17:12:57.147563,2.0997
5237,2019-01-30,15:07:03.160354,17:13:50.494122,2.1131
5897,2019-01-30,15:07:05.592456,,0
6099,2019-01-30,15:07:18.202766,19:24:11.305044,4.2814
9302,2019-01-30,15:07:20.350886,18:15:18.323217,3.1328
2297,2019-01-30,15:07:40.822867,18:15:34.935253,3.1317
7409,2019-01-30,15:07:50.210953,16:37:26.125068,1.4933
0644,2019-01-30,15:07:59.831120,19:24:05.831071,4.2683
9914,2019-01-30,15:09:03.729686,17:03:48.747139,1.9125
4314,2019-01-30,15:11:03.004666,16:04:32.499100,0.8915
4324,2019-01-30,15:11:03.518780,16:04:32.887208,0.8915
7426,2019-01-30,15:16:24.013237,15:16:25.325266,0.0004
7426,2019-01-30,15:16:30.567286,15:55:40.843529,0.6529
0969,2019-01-30,15:18:16.732019,17:01:02.507523,1.7127
1565,2019-01-30,15:19:17.190403,18:04:15.066251,2.7494
3646,2019-01-30,15:30:20.226897,15:56:40.320979,0.4389
8144,2019-01-30,15:35:14.817893,17:17:23.043150,1.7023
3986,2019-01-30,16:26:40.865895,,0
4314,2019-01-30,16:27:34.456199,16:29:28.762057,0.0318
6287,2019-01-30,18:03:16.178398,18:04:22.996249,0.0186
1565,2019-01-30,18:04:20.002239,18:04:30.248310,0.0028
6163,2019-01-31,14:54:55.477553,17:01:32.363427,2.1102
0644,2019-01-31,14:55:59.239111,15:58:30.510618,1.042
9949,2019-01-31,15:00:06.669530,16:27:06.339577,1.4499
5897,2019-01-31,15:01:56.925147,17:38:35.735297,2.6108
0898,2019-01-31,15:02:26.978806,18:31:09.371388,3.4784
3276,2019-01-31,15:02:45.811144,20:04:11.259796,5.0237
6969,2019-01-31,15:02:52.324786,20:04:16.856147,5.0235
2047,2019-01-31,15:02:54.492854,15:31:24.172350,0.4749
1844,2019-01-31,15:03:08.978622,19:04:20.840117,4.02
2169,2019-01-31,15:03:10.072763,19:41:15.820084,4.6349
0809,2019-01-31,15:03:17.878592,15:46:10.501575,0.7146
2297,2019-01-31,15:03:22.400641,16:28:56.704317,1.4262
8144,2019-01-31,15:03:24.820557,16:59:15.692734,1.9308
2220,2019-01-31,15:03:27.860682,16:41:38.000552,1.6361
9528,2019-01-31,15:03:46.072675,18:09:21.187303,3.0931
0246,2019-01-31,15:03:50.370672,19:40:22.904321,4.609
7780,2019-01-31,15:04:04.676526,17:17:11.999214,2.2187
9645,2019-01-31,15:04:11.800532,17:31:47.610158,2.4599
7453,2019-01-31,15:04:14.252416,17:17:26.641368,2.2201
0644,2019-01-31,15:04:16.868452,18:02:40.333150,2.9732
3646,2019-01-31,15:04:18.662460,15:28:49.710988,0.4086
8518,2019-01-31,15:04:24.522416,17:37:14.021158,2.5471
1312,2019-01-31,15:04:26.766669,15:24:24.987709,0.3328
1136,2019-01-31,15:04:28.500272,16:32:59.718517,1.4753
4314,2019-01-31,15:04:32.614374,16:56:38.571285,1.8683
0115,2019-01-31,15:04:35.794406,17:04:20.680086,1.9958
6287,2019-01-31,15:04:40.398371,16:31:59.580121,1.4553
1565,2019-01-31,15:04:46.900706,16:12:03.877868,1.1214
2222,2019-01-31,15:04:48.940678,16:55:50.880447,1.8505
3255,2019-01-31,15:05:25.579978,16:40:49.382422,1.5899
7624,2019-01-31,15:05:31.056114,17:13:34.997787,2.1344
2395,2019-01-31,15:05:34.886157,18:28:49.213696,3.3873
2009,2019-01-31,15:05:37.628122,17:17:49.601188,2.2033
7409,2019-01-31,15:05:49.594056,17:15:08.845489,2.1553
5051,2019-01-31,15:06:10.509941,16:34:04.702794,1.4651
7001,2019-01-31,15:06:54.837630,17:00:11.004289,1.8878
1641,2019-01-31,15:07:47.955519,17:01:35.053415,1.8964
1018,2019-01-31,15:09:09.347194,16:26:01.762416,1.2812
4201,2019-01-31,15:13:35.784159,20:03:37.321730,4.8338
3439,2019-01-31,15:13:42.428166,15:45:13.202109,0.5252
2097,2019-01-31,15:15:27.419764,16:26:05.512456,1.1772
1105,2019-01-31,15:17:03.781447,16:32:16.736111,1.2536
6099,2019-01-31,15:17:26.427371,15:24:44.317859,0.1216
6099,2019-01-31,15:24:45.855885,19:08:54.103651,3.7356
3646,2019-01-31,15:29:23.294763,15:49:48.149590,0.3402
1281,2019-01-31,15:34:18.399735,15:34:20.741807,0.0007
1381,2019-01-31,15:34:18.529816,,0
1281,2019-01-31,15:58:38.020324,,0
5086,2019-01-31,16:23:46.534486,16:39:02.479982,0.2544
1434,2019-01-31,16:56:38.416463,,0
6163,2019-02-01,14:57:48.235848,17:38:34.192343,2.6794
0644,2019-02-01,14:59:11.429732,18:31:26.503791,3.5375
1823,2019-02-01,14:59:30.381832,18:14:50.457737,3.2556
3524,2019-02-01,15:00:17.083667,18:10:16.350985,3.1665
0246,2019-02-01,15:02:07.083816,19:32:21.259116,4.5039
1926,2019-02-01,15:02:21.833938,16:57:21.519796,1.9166
8415,2019-02-01,15:02:38.766170,17:02:05.280622,1.9907
2184,2019-02-01,15:02:40.231778,17:01:55.248837,1.9875
7453,2019-02-01,15:02:46.289710,16:59:17.927677,1.9421
5897,2019-02-01,15:02:51.424022,16:29:16.315720,1.4402
2169,2019-02-01,15:02:54.943818,17:00:47.414943,1.9646
1565,2019-02-01,15:02:58.393666,18:10:39.984757,3.1282
2220,2019-02-01,15:03:00.127881,17:42:17.901396,2.6549
1844,2019-02-01,15:03:03.291656,19:14:51.426304,4.1967
0809,2019-02-01,15:03:05.483854,17:17:29.015198,2.2399
8518,2019-02-01,15:03:10.379888,17:12:18.082839,2.1521
6143,2019-02-01,15:03:15.456023,18:08:01.647823,3.0795
1246,2019-02-01,15:03:18.459699,17:02:17.680561,1.9831
6542,2019-02-01,15:03:27.265626,16:32:51.987045,1.4902
6232,2019-02-01,15:03:29.563902,19:03:03.047495,3.9926
3276,2019-02-01,15:03:39.881648,19:32:35.413227,4.4821
6969,2019-02-01,15:03:44.284134,19:32:39.539155,4.482
0641,2019-02-01,15:03:46.041813,17:59:46.025095,2.9333
6502,2019-02-01,15:03:54.738194,15:26:17.766923,0.3731
3646,2019-02-01,15:04:01.637833,16:30:50.339388,1.4469
6099,2019-02-01,15:04:04.921619,19:32:12.965141,4.4689
1312,2019-02-01,15:04:09.785793,18:43:04.110085,3.6484
3624,2019-02-01,15:04:12.459845,19:02:53.953544,3.9782
7001,2019-02-01,15:04:35.420220,18:33:02.177524,3.4741
9528,2019-02-01,15:04:37.541742,19:32:43.563150,4.4683
6287,2019-02-01,15:04:40.585873,17:35:11.756291,2.5087
2047,2019-02-01,15:04:45.273751,15:39:21.560939,0.5767
3713,2019-02-01,15:04:46.968167,17:09:34.745138,2.0799
7780,2019-02-01,15:04:54.811908,16:59:11.999268,1.9048
3255,2019-02-01,15:05:05.531628,16:59:26.033237,1.9057
9302,2019-02-01,15:05:07.213761,18:37:30.582807,3.5398
7409,2019-02-01,15:05:23.957889,17:18:45.332891,2.2226
0898,2019-02-01,15:05:36.073937,19:29:16.217442,4.3945
4201,2019-02-01,15:05:45.481594,19:33:25.489072,4.4611
2222,2019-02-01,15:05:47.417751,17:25:56.772312,2.3359
2009,2019-02-01,15:05:48.527368,17:09:19.521006,2.0586
3439,2019-02-01,15:05:53.367723,16:16:17.281787,1.1733
2297,2019-02-01,15:06:02.077755,18:13:55.213987,3.1314
1136,2019-02-01,15:06:25.931807,17:16:45.773339,2.1722
2395,2019-02-01,15:06:43.023861,18:56:15.543925,3.8257
9645,2019-02-01,15:07:07.237729,18:32:47.399517,3.4278
5051,2019-02-01,15:07:25.313752,17:42:14.535419,2.5803
0420,2019-02-01,15:08:37.379827,17:08:41.933169,2.0013
0873,2019-02-01,15:10:44.846713,15:45:10.559778,0.5738
1641,2019-02-01,15:10:47.842361,17:39:28.281053,2.4779
7624,2019-02-01,15:17:55.497169,16:56:44.817830,1.647
6960,2019-02-01,15:21:46.646994,16:32:25.841263,1.1776
1281,2019-02-01,15:23:13.610283,,0
1281,2019-02-01,15:23:16.150289,19:32:02.795102,4.1463
9949,2019-02-01,15:54:42.829520,18:55:47.979943,3.0181
1889,2019-02-01,16:36:56.954193,17:01:59.823099,0.4175
1565,2019-02-01,18:15:18.123711,19:02:47.925513,0.7916
1312,2019-02-01,18:44:45.881653,18:44:52.161611,0.0017
1565,2019-02-01,19:02:50.763535,19:32:46.363276,0.4988
3624,2019-02-01,19:02:56.001526,19:32:56.317097,0.5001
6232,2019-02-01,19:03:09.893673,19:32:59.573085,0.4971
9528,2019-02-02,08:35:22.750831,11:30:59.293238,2.9268
5086,2019-02-02,08:39:32.100151,,0
1844,2019-02-02,08:40:30.528046,15:12:13.030155,6.5285
3276,2019-02-02,09:34:38.794533,18:02:01.307775,8.4563
6969,2019-02-02,09:34:44.356176,18:02:06.195775,8.4561
2169,2019-02-02,09:34:51.004184,18:01:41.309789,8.4473
1823,2019-02-02,09:48:08.369352,17:01:30.470348,7.2228
3524,2019-02-02,09:58:30.170026,11:19:53.812301,1.3566
3624,2019-02-02,10:02:24.882284,17:59:45.489988,7.9557
9302,2019-02-02,10:02:41.972198,16:38:41.168887,6.5998
0873,2019-02-02,10:04:52.771433,15:02:15.617259,4.9563
6502,2019-02-02,10:06:45.906888,15:01:42.005317,4.9156
0420,2019-02-02,10:07:23.087076,16:07:58.840113,6.0099
1565,2019-02-02,10:07:41.278742,16:07:57.170084,6.0044
6287,2019-02-02,10:08:24.362996,17:59:48.812136,7.8568
2297,2019-02-02,10:09:08.966377,16:38:34.678507,6.4905
4201,2019-02-02,10:11:47.749900,17:46:34.379947,7.5796
0637,2019-02-02,10:15:56.905226,12:24:29.969519,2.1425
1312,2019-02-02,10:19:04.842835,17:46:31.393833,7.4574
7453,2019-02-02,10:37:19.736530,16:58:23.094736,6.3509
7780,2019-02-02,10:38:05.882410,16:58:32.972736,6.3409
0644,2019-02-02,10:38:29.328405,18:01:39.365830,7.3861
7409,2019-02-02,10:40:46.776039,13:53:23.795188,3.2103
6099,2019-02-02,10:41:42.784009,18:02:12.685775,7.3416
8144,2019-02-02,10:55:33.066641,17:40:39.598633,6.7518
7001,2019-02-02,11:06:13.107766,15:53:58.629548,4.796
5237,2019-02-02,11:12:37.200925,17:58:43.946469,6.7685
2395,2019-02-02,11:20:09.260481,17:35:05.885401,6.2491
7624,2019-02-02,11:21:28.420074,16:58:27.132809,5.6163
9528,2019-02-02,11:31:01.459273,18:01:23.397830,6.5061
5051,2019-02-02,11:34:56.553236,16:20:00.316002,4.751
2222,2019-02-02,11:44:37.927833,17:13:17.352432,5.4776
1281,2019-02-02,11:48:52.526638,14:53:03.242770,3.0696
9949,2019-02-02,11:58:35.456562,13:39:22.692623,1.6798
1246,2019-02-02,12:29:32.184984,14:37:18.086987,2.1294
0641,2019-02-02,12:31:49.680699,16:08:07.746109,3.605
1018,2019-02-02,12:34:57.882381,15:02:20.741225,2.4563
6537,2019-02-02,12:50:36.151735,,0
9565,2019-02-02,13:01:36.339563,,0
0898,2019-02-02,13:07:40.174510,17:47:14.537961,4.6595
0246,2019-02-02,13:16:00.425552,17:26:09.012643,4.1691
8759,2019-02-02,13:32:34.629011,,0
6232,2019-02-02,13:40:51.726446,17:59:51.868411,4.3167
3524,2019-02-02,13:54:19.599028,16:38:00.644665,2.7281
1844,2019-02-02,15:12:14.470163,17:57:44.442359,2.7583
1018,2019-02-02,15:12:18.210113,16:34:56.642943,1.3773
8455,2019-02-02,15:39:10.525481,,0
1866,2019-02-02,19:48:17.212324,,0
7866,2019-02-02,20:00:17.734674,,0
7474,2019-02-02,20:26:47.908548,21:16:32.055518,0.8289
4666,2019-02-02,21:13:04.591619,,0
8775,2019-02-02,21:27:58.748787,,0
7474,2019-02-02,21:29:32.158684,,0
6075,2019-02-02,21:41:10.933410,,0
4094,2019-02-02,23:30:58.456047,,0
2233,2019-02-03,00:44:43.990840,,0
4094,2019-02-03,00:48:17.395655,01:34:40.999302,0.7732
2319,2019-02-03,01:10:55.625782,,0
4094,2019-02-03,02:43:49.507802,,0
5294,2019-02-03,03:17:30.752008,,0
6239,2019-02-03,05:20:25.772522,,0
6283,2019-02-03,05:33:30.585058,06:19:25.296000,0.7652
5090,2019-02-03,05:49:35.055270,,0
3010,2019-02-03,07:23:03.455473,,0
6283,2019-02-03,07:45:37.461765,,0
5217,2019-02-03,07:48:13.367578,,0
5010,2019-02-03,07:57:27.763059,,0
1844,2019-02-03,09:14:37.699073,09:15:02.489055,0.0069
1844,2019-02-03,09:15:03.713023,12:05:12.201889,2.8357
3276,2019-02-03,09:20:40.500656,14:42:30.941249,5.364
6969,2019-02-03,09:20:44.074573,14:42:35.445320,5.3643
1312,2019-02-03,09:32:36.531024,14:40:17.877415,5.1282
2169,2019-02-03,09:36:07.049874,14:31:02.748934,4.9155
3624,2019-02-03,09:45:22.107217,14:18:33.922091,4.5533
5086,2019-02-03,09:50:13.253989,14:07:43.661595,4.2918
1246,2019-02-03,09:51:28.875662,13:14:45.288482,3.3879
6240,2019-02-03,09:53:17.941156,,0
1823,2019-02-03,10:01:01.305226,14:18:40.708358,4.2943
6232,2019-02-03,10:07:41.561585,14:07:25.613596,3.9956
0246,2019-02-03,10:09:43.143098,14:42:24.295734,4.5448
9645,2019-02-03,10:18:34.682936,13:08:24.485126,2.8305
6163,2019-02-03,10:34:05.379879,14:40:48.081464,4.1119
4201,2019-02-03,10:34:31.532062,14:43:27.507193,4.1489
0115,2019-02-03,10:37:29.017289,14:42:04.329706,4.0765
1281,2019-02-03,10:37:37.605322,14:24:49.303295,3.7866
7409,2019-02-03,10:38:11.825506,14:40:54.721488,4.0452
5237,2019-02-03,10:52:48.891936,14:39:16.655695,3.7744
6099,2019-02-03,10:54:52.588023,14:24:42.799639,3.4973
1641,2019-02-03,11:00:15.924309,14:32:22.134550,3.5351
7001,2019-02-03,11:01:31.018436,13:22:11.193990,2.3445
8144,2019-02-03,11:07:52.058511,14:42:45.165541,3.5814
0644,2019-02-03,11:18:17.200700,14:41:37.563381,3.389
0637,2019-02-03,12:07:15.371564,14:42:17.045324,2.5838
0641,2019-02-03,12:32:28.732447,14:25:40.979319,1.8867
0377,2019-02-03,13:16:34.373779,,0
2395,2019-02-03,13:57:56.204804,14:42:01.469311,0.7348
0898,2019-02-03,13:58:07.710601,14:42:09.923345,0.7339
5897,2019-02-03,14:32:24.186493,14:32:27.770522,0.001
8059,2019-02-03,18:04:11.724009,,0
7078,2019-02-03,22:35:25.864138,,0
8855,2019-02-04,06:55:41.451850,,0
9757,2019-02-04,10:09:08.414660,,0
1757,2019-02-04,11:09:05.330758,,0
6502,2019-02-04,14:46:46.350069,17:57:21.787395,3.1765
6163,2019-02-04,14:58:30.691532,16:58:12.414592,1.9949
1823,2019-02-04,14:59:37.953203,18:47:26.036748,3.7967
3524,2019-02-04,15:00:08.965246,17:56:50.295423,2.9448
2297,2019-02-04,15:00:25.441305,18:14:52.655285,3.2409
3276,2019-02-04,15:01:58.057140,19:16:26.900226,4.2413
6969,2019-02-04,15:02:01.159140,19:16:24.408483,4.2398
2506,2019-02-04,15:02:07.285325,16:32:24.300188,1.5047
9528,2019-02-04,15:02:14.591124,18:14:39.173550,3.2068
9645,2019-02-04,15:02:22.711178,16:31:16.330264,1.4816
8415,2019-02-04,15:02:30.121083,16:37:39.165796,1.5858
5086,2019-02-04,15:02:32.703130,15:35:22.968170,0.5473
9949,2019-02-04,15:02:34.243327,18:22:32.032561,3.3327
7001,2019-02-04,15:02:35.607061,17:15:17.247905,2.2116
1844,2019-02-04,15:02:58.181288,18:06:20.894318,3.0563
0809,2019-02-04,15:03:05.135114,15:20:02.427647,0.2826
1635,2019-02-04,15:03:12.127135,15:37:20.453884,0.569
2222,2019-02-04,15:03:22.157283,17:20:41.178942,2.2886
1641,2019-02-04,15:03:24.675066,16:58:49.050507,1.9234
2169,2019-02-04,15:03:27.257212,18:05:38.236367,3.0364
8320,2019-02-04,15:03:32.737272,16:29:39.034559,1.4351
6143,2019-02-04,15:03:34.763253,18:09:48.075918,3.1037
3646,2019-02-04,15:03:37.439462,16:42:31.415657,1.6483
9302,2019-02-04,15:03:41.673038,18:13:47.313487,3.1682
6287,2019-02-04,15:03:45.923143,18:26:37.408055,3.381
2047,2019-02-04,15:03:50.695057,16:43:47.157612,1.6657
1889,2019-02-04,15:03:53.605067,17:35:30.761556,2.527
8518,2019-02-04,15:04:02.239168,17:06:21.878996,2.0388
1281,2019-02-04,15:04:05.809058,,0
1281,2019-02-04,15:04:08.319172,17:44:31.318690,2.6731
5897,2019-02-04,15:04:16.271168,16:45:03.921527,1.6799
0637,2019-02-04,15:04:19.005166,16:24:45.546548,1.3407
7780,2019-02-04,15:04:21.163357,16:24:41.416571,1.339
0641,2019-02-04,15:04:25.285680,18:01:24.004819,2.9496
0115,2019-02-04,15:04:27.347208,,0
2220,2019-02-04,15:04:30.533032,17:29:40.900027,2.4195
2009,2019-02-04,15:04:37.651017,15:59:57.407405,0.9222
3624,2019-02-04,15:04:46.003187,18:20:40.884649,3.2652
0246,2019-02-04,15:05:09.283131,19:06:27.488978,4.0217
0644,2019-02-04,15:05:24.585010,19:19:08.044876,4.2287
3255,2019-02-04,15:05:48.067132,16:35:33.818005,1.496
5237,2019-02-04,15:06:19.719486,17:06:18.677217,1.9997
8144,2019-02-04,15:06:46.713171,18:32:37.047442,3.4306
7409,2019-02-04,15:07:02.281181,16:19:46.689002,1.2123
2097,2019-02-04,15:07:15.327188,16:29:14.094360,1.3663
6232,2019-02-04,15:07:23.033164,18:58:13.485705,3.8473
1136,2019-02-04,15:07:24.653198,16:39:09.933866,1.5292
5051,2019-02-04,15:08:03.303086,16:21:20.756717,1.2215
7938,2019-02-04,15:09:20.339019,15:58:41.355515,0.8225
1312,2019-02-04,15:09:47.780457,19:11:17.711676,4.025
6960,2019-02-04,15:11:30.403827,16:21:16.936649,1.1629
2184,2019-02-04,15:12:33.826913,17:00:42.032073,1.8023
1565,2019-02-04,15:14:25.089604,18:26:41.660040,3.2046
4201,2019-02-04,15:17:40.260613,17:47:54.242402,2.5039
3439,2019-02-04,15:18:58.507859,17:48:01.864647,2.4843
7624,2019-02-04,15:22:07.726754,16:24:38.148611,1.0418
7453,2019-02-04,15:22:30.006788,16:24:39.750643,1.036
0898,2019-02-04,16:23:03.774445,17:39:02.525599,1.2663
